l_id,v_id_1,v_id_2,voltage,cables,length_m
15363,9669,18792,nan,3.0,1451.643678
6471,16129,28753,nan,3.0,31973.53778
15361,9801,18790,nan,3.0,2437.019686
15367,3935,18794,345000.0,6.0,10560.84766
15364,23906,18792,nan,3.0,1226.146328
6474,5308,28754,500000.0,3.0,242848.0218
31517,8054,8057,nan,3.0,11178.31307
31516,8038,8055,nan,3.0,12597.12468
31515,27001,8053,nan,3.0,9923.082794
31514,8051,8053,230000.0,3.0,42546.886
31513,7009,8053,230000.0,3.0,641.793506
31512,7968,8032,230000.0,3.0,49463.97197
31511,8050,8051,230000.0,3.0,67215.0436
31510,8032,8051,230000.0,3.0,19907.32552
31519,8054,8059,nan,3.0,24025.65823
31518,8056,8057,nan,3.0,4770.091609
19469,12966,25330,nan,3.0,1795.581576
19468,12963,25329,nan,6.0,611.956521
19465,13018,25328,nan,3.0,1622.562231
19464,12960,25328,nan,3.0,1080.591143
19467,25330,25329,nan,6.0,7227.395561
19466,18015,25329,nan,3.0,1837.445928
19461,12718,25327,nan,3.0,1308.277856
19460,25310,25327,nan,3.0,3275.793101
19463,88,25328,nan,3.0,169.24176
19462,12959,25327,nan,3.0,2537.462605
39076,16497,16499,230000.0,24.0,5174.973822
39078,6366,16502,230000.0,3.0,2488.871085
39079,16502,16503,230000.0,3.0,5126.193123
4040,29809,31305,nan,3.0,2909.984444
4041,29810,31305,nan,3.0,2904.600889
4042,21610,31305,nan,3.0,2687.219288
4049,31292,31309,nan,3.0,21399.43811
17434,10973,24422,nan,3.0,32.52299876
17435,24422,24423,nan,3.0,532.8760784
17436,24403,24424,nan,3.0,1127.476182
17437,24421,24424,nan,3.0,131.9518342
17433,20058,24420,230000.0,6.0,1326.823589
17438,24422,24424,nan,3.0,479.2288914
17439,24422,24425,nan,3.0,519.3115448
38859,197,542,220000.0,12.0,34701.15279
38851,900,16267,230000.0,3.0,4655.897895
38857,327,541,230000.0,24.0,9146.962334
20124,13382,25673,nan,6.0,721.8470245
20127,25675,25676,230000.0,6.0,22355.52047
20120,13377,25671,nan,3.0,87.82580034
20122,25604,25673,nan,3.0,257.0830439
20129,25600,25677,nan,3.0,341.0381357
12986,18634,18645,nan,3.0,4335.607241
41724,29549,2306,220000.0,30.0,22042.73466
11872,21933,21934,230000.0,6.0,753.6212391
11873,5321,21935,230000.0,3.0,1085.583188
11870,5318,21933,230000.0,6.0,5601.981407
11871,11796,21933,230000.0,3.0,16441.99166
11876,5326,21936,230000.0,3.0,3743.598822
11877,5322,21937,230000.0,3.0,318.7375317
11874,21934,21935,230000.0,3.0,18529.75693
11875,11796,21935,230000.0,3.0,5116.202859
11878,21936,21937,230000.0,3.0,219.981716
11879,5331,21938,230000.0,6.0,4072.027124
1681,28563,30344,500000.0,3.0,31873.8131
1680,10206,30344,nan,3.0,3282.571108
1683,21929,30345,500000.0,3.0,2789.605263
1682,5318,30345,500000.0,3.0,3416.835592
1689,3491,30348,345000.0,3.0,87.77432742
29989,2707,6517,345000.0,12.0,4772.78273
29988,2751,6517,345000.0,6.0,2636.485732
29981,656,6508,345000.0,9.0,2605.869047
29980,29306,6507,400000.0,9.0,70736.69083
29983,6495,6510,138000.0,3.0,22465.23401
29982,19412,6508,345000.0,9.0,915.4680401
29985,7210,6516,345000.0,18.0,1510.301346
29986,3505,6516,345000.0,3.0,3766.60576
28056,5565,4217,nan,3.0,6908.560137
16569,24806,24021,nan,3.0,1226.335043
311,20083,29771,nan,3.0,4566.180395
310,1237,29771,nan,3.0,57137.68561
25323,490,19332,230000.0,6.0,10214.06152
25322,1498,19331,230000.0,6.0,18491.22553
25324,19331,19332,230000.0,6.0,167.2190065
15402,9239,23511,345000.0,3.0,6012.558249
15708,9542,23627,nan,3.0,379.3682075
2299,25650,30614,230000.0,6.0,7264.157709
2298,13412,30613,nan,3.0,1206.898721
2291,25709,30609,nan,3.0,619.5923884
2290,25707,30609,nan,3.0,578.5276091
2297,25718,30612,nan,3.0,678.1845283
2296,25643,30612,nan,3.0,2465.820195
2295,25641,30612,nan,3.0,1481.701651
8125,501,29400,230000.0,3.0,9313.197816
15408,22258,23514,nan,3.0,686.2545799
10916,4431,21515,230000.0,9.0,2155.585294
6811,8969,28878,nan,3.0,10338.13042
10914,4434,21514,230000.0,3.0,212235.2243
10915,4418,21515,230000.0,3.0,208385.6375
10913,4454,21513,400000.0,3.0,210722.7554
6810,8804,28878,nan,3.0,11882.20255
15702,30738,23624,230000.0,3.0,641.5271635
10918,4433,21516,400000.0,3.0,144713.2676
10919,4440,21518,400000.0,3.0,30153.71808
15703,243,23624,230000.0,6.0,1411.240965
38,18335,29649,nan,3.0,37020.82786
16424,10256,23954,230000.0,3.0,184.8793067
6816,23291,28880,nan,3.0,7880.38735
16420,23950,23951,230000.0,3.0,107.9465618
16423,5348,23954,230000.0,12.0,7468.967591
37,18328,29649,nan,3.0,274.4472194
36,7223,29649,nan,3.0,563.5148287
21318,21516,26219,400000.0,3.0,140951.4679
21319,4433,26220,400000.0,6.0,2482.070368
21314,26205,26217,nan,3.0,989.0478293
21315,14378,26218,nan,3.0,2557.543534
21316,4433,26219,400000.0,6.0,2596.611259
21317,4435,26219,400000.0,3.0,142782.9218
21310,26213,26214,nan,3.0,41.03150783
21311,26212,26216,nan,3.0,163.6334934
21312,26214,26216,nan,3.0,312.0086122
21313,26215,26216,nan,3.0,1337.518364
22959,1807,17777,230000.0,3.0,21989.74203
22951,19231,19242,230000.0,3.0,140.4973963
22950,20590,19242,230000.0,3.0,163.4290134
22957,13551,870,nan,3.0,5210.608489
22956,2860,17860,nan,3.0,6714.336605
22954,19236,19244,230000.0,3.0,337.3985309
2742,5740,30801,230000.0,3.0,9566.260001
2744,11815,30801,230000.0,3.0,55693.5303
2747,18083,30803,nan,3.0,18444.56704
2749,1478,30804,220000.0,6.0,1057.997031
2748,11103,30803,nan,3.0,2274.728063
3049,29960,30926,161000.0,3.0,5031.159154
3048,3946,30925,345000.0,3.0,1276.086881
3041,30921,30922,nan,6.0,4173.65207
3043,30629,30923,nan,3.0,11157.8914
3042,6334,30923,345000.0,3.0,9711.736568
3045,4178,30924,345000.0,3.0,21217.92644
3044,30922,30923,345000.0,3.0,10584.65747
3047,18544,30925,nan,3.0,3536.967698
3046,29037,30925,345000.0,3.0,18548.75299
27419,3521,3524,345000.0,12.0,404.498729
27411,1767,3513,500000.0,3.0,204079.3162
27410,3516,3513,500000.0,3.0,148825.0209
27413,30863,3519,nan,3.0,26590.65609
27412,28440,3518,230000.0,3.0,11088.75841
27414,3521,3523,500000.0,3.0,111070.1129
27416,7083,3524,345000.0,24.0,28336.74563
29048,5395,5408,345000.0,6.0,40.29053529
29040,5419,5390,345000.0,6.0,41256.86832
29041,21951,5390,345000.0,3.0,62609.31542
29042,22012,5390,345000.0,3.0,58382.33664
30910,7473,7475,230000.0,9.0,481.8419931
30912,3796,7475,230000.0,3.0,92043.08066
30913,1829,7476,230000.0,3.0,9675.87952
30914,7475,7477,230000.0,3.0,67795.3674
30915,2636,7477,230000.0,3.0,34708.03682
31067,6897,7619,230000.0,3.0,36904.99247
31066,6703,7618,230000.0,3.0,17080.4371
31065,28772,7617,230000.0,12.0,133091.8926
31064,3406,7615,230000.0,18.0,16514.87122
31063,7617,7615,230000.0,9.0,31097.49659
31062,22921,7615,230000.0,3.0,83305.71957
31060,22820,7615,230000.0,9.0,80380.21408
3950,23483,31273,345000.0,6.0,6992.438026
34742,15512,11742,nan,3.0,9518.474053
34745,4540,11744,nan,6.0,815.2657922
35290,4981,12484,nan,3.0,13869.49693
35292,4939,12488,nan,3.0,2556.176021
35293,5611,12488,nan,3.0,14345.03815
32747,9293,9295,230000.0,6.0,6544.602
32745,9288,9292,345000.0,3.0,1544.848051
32744,6324,9292,345000.0,3.0,4766.29625
32743,9283,9290,345000.0,3.0,17591.28388
32742,9288,9289,345000.0,3.0,803.1453069
32741,23762,9288,230000.0,9.0,9433.213513
32740,9280,9287,345000.0,3.0,10503.17955
32749,9293,9296,nan,6.0,9209.202465
4452,20001,29543,nan,6.0,1455.78933
4450,19864,29543,345000.0,6.0,1019.530915
4456,1759,29547,nan,3.0,4560.451405
4454,1394,29545,500000.0,3.0,94765.68171
4459,1782,29548,230000.0,6.0,15800.30742
4458,7475,29548,230000.0,3.0,101811.0725
36247,16865,13623,230000.0,6.0,30132.11564
36243,10293,13616,nan,3.0,68000.34324
36241,19244,236,230000.0,9.0,464.2527268
41279,5820,1821,345000.0,9.0,16063.81985
41275,423,1813,500000.0,12.0,965.7484949
41277,24420,1818,230000.0,6.0,19186.71702
41270,22370,1808,500000.0,3.0,3557.685184
39651,982,17181,nan,9.0,1374.392405
39655,17182,17183,138000.0,12.0,219.4800221
39657,17181,17183,nan,3.0,4813.262294
33038,9624,9625,230000.0,6.0,7821.988882
33039,1870,9625,230000.0,6.0,48162.17688
18813,12328,25012,nan,3.0,3475.778935
33037,9622,9624,230000.0,12.0,9728.720623
18811,12323,17838,nan,3.0,4049.446798
18810,7627,25011,nan,3.0,6029.827694
37595,8792,14968,345000.0,9.0,14938.40585
18816,12350,25013,nan,3.0,18504.6996
33030,7898,9614,230000.0,6.0,63278.13251
7128,23847,29015,230000.0,3.0,15488.36221
7126,6650,29015,230000.0,3.0,909.0703805
7127,10009,29015,230000.0,3.0,15899.6292
7124,23826,29013,230000.0,3.0,10467.15113
7125,9989,29014,230000.0,3.0,23985.49347
7122,10006,29013,230000.0,6.0,3695.118699
7120,9977,29013,230000.0,3.0,503.3807607
7121,9975,29013,230000.0,3.0,6527.72278
37625,26574,15011,230000.0,3.0,3239.688629
37624,26580,15011,230000.0,3.0,3274.902394
37623,26574,15010,230000.0,3.0,177.0660837
37629,15012,15016,230000.0,3.0,12718.90423
33768,5142,10418,230000.0,6.0,2084.601389
591,11394,29892,nan,3.0,4291.733727
590,28547,29892,nan,3.0,104.6117877
593,4394,29894,nan,3.0,18743.8001
595,22169,29894,nan,3.0,171.3090474
594,5858,29894,nan,3.0,15263.68648
597,22287,29895,230000.0,3.0,240.3854783
596,22225,29895,230000.0,12.0,15005.85651
599,5807,29897,nan,3.0,332.0317091
598,18183,29895,230000.0,12.0,367.9861292
40638,92,1178,230000.0,15.0,3123.674588
40630,1170,1174,230000.0,3.0,31625.92207
40631,19310,1176,500000.0,3.0,13056.66571
14754,8554,23197,345000.0,3.0,650.8449599
14755,8556,23197,345000.0,6.0,2338.009777
14756,23197,23198,345000.0,3.0,7349.898298
14757,240,23198,345000.0,9.0,1879.778898
14750,28858,23194,345000.0,24.0,2729.392575
14751,8553,23195,345000.0,3.0,9080.808623
14752,8557,23196,345000.0,3.0,11210.05594
14753,23195,23196,345000.0,3.0,199.6779006
18105,24701,24711,nan,3.0,16460.77232
18104,20099,19004,230000.0,3.0,19398.78029
18107,24712,24713,nan,6.0,31.71952037
18106,29920,24711,nan,3.0,33183.60797
18103,6126,19004,230000.0,3.0,11229.7606
18102,1967,19004,230000.0,3.0,8170.846446
18109,11575,24713,nan,3.0,550.0604932
5574,4147,28482,nan,3.0,9080.780131
5573,4238,28482,nan,3.0,20360.02318
5572,4157,28481,400000.0,6.0,53937.57416
5571,4248,28481,400000.0,6.0,248.6530551
5570,4157,28472,230000.0,3.0,1877.970964
30077,2161,6611,nan,3.0,5053.159357
30076,1940,6611,115000.0,3.0,3387.958955
38268,2582,15681,345000.0,3.0,19988.88653
38269,2327,15681,345000.0,3.0,24783.47601
38262,464,475,500000.0,24.0,14055.47934
38263,8939,15677,nan,3.0,9956.633503
38260,645,475,500000.0,6.0,124145.4379
38267,15678,15680,nan,3.0,5481.838706
30079,4595,6615,230000.0,6.0,8750.144559
30078,6249,6614,230000.0,3.0,85276.63304
31307,5987,7863,nan,3.0,30554.13864
31304,756,7861,230000.0,6.0,9931.579564
31302,7858,7860,nan,6.0,12.57531559
31303,767,7861,230000.0,6.0,8220.515967
31300,30434,7858,nan,9.0,545.4479792
31309,6738,7865,230000.0,3.0,91174.74278
28351,4574,4575,nan,3.0,9823.658828
11229,4897,21672,230000.0,3.0,31321.9825
11116,21614,21615,nan,3.0,92.50772483
11222,21667,21668,nan,3.0,395.5655077
11221,825,21667,nan,3.0,4111.012288
30335,6488,6898,230000.0,3.0,10660.38483
19050,3099,25119,230000.0,15.0,790.2501614
19051,25110,25119,115000.0,3.0,805.2488699
19052,3100,25120,230000.0,3.0,18245.6631
19053,25119,25120,230000.0,6.0,479.5459663
19054,3099,25120,115000.0,3.0,681.0625876
39134,16563,16565,230000.0,6.0,1951.487718
39137,4637,16567,230000.0,9.0,4252.974191
39136,16119,16567,230000.0,6.0,3401.819018
39132,29396,551,nan,3.0,3505.322027
42461,29922,3016,230000.0,3.0,3516.844549
42463,3018,3019,230000.0,3.0,21894.44616
42462,1976,3018,230000.0,3.0,15082.26321
42467,3032,3033,500000.0,3.0,8337.348457
42466,2430,3030,765000.0,3.0,90829.84721
42469,3026,3033,500000.0,3.0,103150.3479
42468,2140,3033,230000.0,9.0,12108.03432
12758,6170,22327,nan,3.0,6172.726997
12759,18178,22328,230000.0,3.0,402.9277971
12756,15258,18601,nan,3.0,706.3658206
12757,18600,18601,nan,3.0,139.4625393
12755,9401,18600,nan,3.0,12785.82687
9119,18410,20641,500000.0,3.0,253.3948266
9118,18287,18309,nan,6.0,13252.38368
9111,3182,20637,nan,3.0,71.0607506
9110,3211,20636,nan,3.0,1063.576121
9113,20636,20638,nan,3.0,3838.770357
9112,3207,20638,nan,3.0,390.1387426
9114,20637,20638,nan,3.0,1342.12086
9116,27606,20640,nan,3.0,142844.7096
12282,5745,22099,nan,3.0,73.06367273
12283,5746,22099,nan,3.0,4597.265912
42285,2811,2832,230000.0,6.0,4847.135362
42287,2848,2849,230000.0,9.0,544.4166216
21487,14530,17761,230000.0,6.0,2578.274743
42280,30839,2862,345000.0,21.0,358.0251861
13489,6894,22592,230000.0,3.0,6746.715456
13488,6905,22592,230000.0,3.0,649.3589053
10666,4224,21392,nan,3.0,5155.639426
10667,4236,21392,nan,3.0,1495.551647
10660,555,21390,nan,3.0,4504.165416
10661,1085,21390,nan,3.0,2217.627878
10662,4217,21391,345000.0,3.0,3740.002868
10663,11519,21391,nan,3.0,16.53662797
13481,6889,22589,230000.0,3.0,46.44904006
13480,1837,22589,230000.0,3.0,7837.587616
13483,6888,22590,nan,6.0,8089.320402
13482,12414,22589,230000.0,3.0,9925.579277
13485,6892,22590,nan,3.0,3038.094084
13484,6890,22590,nan,3.0,9.355873023
13487,6895,22591,230000.0,3.0,11747.73348
13486,6900,22591,230000.0,3.0,20.26672765
20689,7096,25939,nan,3.0,1735.155613
20688,25946,25939,nan,3.0,11734.4477
20681,30210,25935,nan,3.0,147.1193673
20685,25937,25938,nan,6.0,9348.81284
20687,13772,25939,nan,3.0,2260.441052
20686,13772,25938,nan,3.0,748.8483841
10593,31294,18398,nan,3.0,2726.315599
10594,10743,18398,nan,3.0,17539.16263
10595,18376,18398,nan,3.0,42618.53585
29534,5756,5926,nan,3.0,9041.538985
29530,22197,5924,345000.0,3.0,15521.44
29531,12488,5924,nan,3.0,18592.29827
29533,5756,5908,nan,3.0,12278.16565
29538,22202,5929,nan,12.0,2612.827204
30547,7098,7099,345000.0,3.0,52352.15747
34847,4500,11884,nan,3.0,5093.477803
34844,29082,11879,nan,3.0,2861.391414
1349,4479,30205,nan,3.0,2507.850448
1340,13462,30201,230000.0,3.0,1900.310481
1342,30201,30202,230000.0,3.0,10208.29284
1343,16280,30203,230000.0,3.0,13542.19835
1344,16351,30203,nan,3.0,1542.929149
1345,18213,30203,230000.0,3.0,2814.791722
25479,1267,19402,500000.0,3.0,14663.36783
25478,649,19402,230000.0,3.0,2362.50108
8376,2481,20325,345000.0,3.0,237.6841785
8377,2529,20325,345000.0,6.0,10649.22004
8374,2476,20324,345000.0,3.0,10834.19841
8375,9254,20324,345000.0,6.0,5723.992685
8372,6210,20323,345000.0,3.0,160692.8814
8373,2452,20324,345000.0,3.0,34319.80674
8378,2526,20326,345000.0,3.0,371.4266556
8379,2449,20327,345000.0,6.0,17040.99013
22449,17006,26777,nan,3.0,1614.916583
26351,19804,19806,230000.0,3.0,8259.178832
26350,1402,19806,230000.0,3.0,6030.750819
32501,1831,9030,nan,3.0,8280.192626
32500,1301,9030,nan,3.0,34184.04925
32503,6520,9035,345000.0,9.0,27541.4613
32502,23439,9034,345000.0,3.0,74040.57505
32505,23409,9036,345000.0,6.0,1218.870656
32507,23409,9037,nan,3.0,41.25103351
32509,30469,9038,nan,3.0,2526.168711
3623,4955,31155,nan,3.0,4241.494073
3622,3205,31155,nan,6.0,2978.926114
3625,8551,31156,nan,3.0,4289.994203
3624,3454,31155,nan,6.0,11449.70848
3627,28807,31156,230000.0,3.0,19211.75613
3626,9660,31156,230000.0,3.0,15398.76147
15797,9638,23657,230000.0,3.0,619.0953318
15796,19109,23657,230000.0,3.0,148.4701666
6884,4588,28906,345000.0,30.0,21031.41974
15794,23656,23655,230000.0,18.0,11625.58707
35876,7889,13233,nan,3.0,13214.15131
24840,18600,27872,nan,3.0,38.34178497
33487,4927,10089,230000.0,6.0,12546.61453
9652,3540,20907,230000.0,3.0,4985.961278
9653,3543,20907,138000.0,3.0,281.3138058
9650,20904,20906,230000.0,3.0,608.8789789
36999,14312,14384,735000.0,3.0,155153.9412
9656,3544,20908,230000.0,3.0,2462.279794
9657,3548,20909,nan,3.0,512.6998375
9654,20907,20908,nan,3.0,81.1007247
9655,3543,20908,230000.0,3.0,264.6027841
36992,10701,14380,230000.0,3.0,16770.47565
9658,29497,20910,230000.0,6.0,471.9389765
36996,26208,14378,nan,3.0,5454.391723
36994,26217,14378,nan,3.0,2497.108042
36995,26218,14378,nan,3.0,2572.078406
37025,333,334,230000.0,3.0,4676.790116
37024,322,334,230000.0,3.0,9817.544123
37029,265,336,230000.0,15.0,31.36920283
40874,12306,1394,230000.0,69.0,54702.11784
29411,5764,5798,nan,3.0,178.0486973
12176,14116,18568,nan,3.0,8618.576885
3368,2768,31051,115000.0,6.0,4518.907224
3369,4235,31051,115000.0,6.0,9412.131167
12177,6312,18569,nan,3.0,3968.623702
3360,2873,31048,230000.0,3.0,92.94273124
3361,30885,31048,230000.0,3.0,7549.930657
3362,11965,31048,230000.0,3.0,11288.8055
30271,6815,6816,500000.0,9.0,2678.614709
30273,6814,6817,nan,6.0,4500.08304
30275,18244,6820,nan,3.0,524.3035248
30277,13866,6821,nan,3.0,4715.542405
30276,6788,6821,nan,3.0,14025.7135
30279,1030,6824,500000.0,6.0,26865.63883
30278,6816,6822,500000.0,3.0,43561.52762
4273,3544,29498,230000.0,15.0,6775.889551
4270,9356,29498,230000.0,3.0,1879.914841
4277,4987,29499,345000.0,3.0,69071.33865
4276,2085,29499,115000.0,3.0,9241.954069
4279,29448,29499,345000.0,3.0,17014.41722
4278,959,29499,450000.0,3.0,10785.64221
12178,18565,18569,nan,3.0,7328.72648
12179,14117,18569,nan,3.0,1291.893414
35319,8957,12532,nan,3.0,9740.179741
35318,9157,12527,nan,3.0,7124.043346
23187,27110,27111,nan,3.0,50.58415351
23186,15981,27111,nan,3.0,88.29618025
23185,27109,27110,nan,6.0,34.85433144
23189,27111,27112,nan,3.0,39.18992839
23188,15981,27112,nan,3.0,112.0283186
30895,1327,7459,500000.0,3.0,31534.72327
30894,3755,7458,345000.0,14.0,12277.93853
30897,4883,7462,230000.0,6.0,14567.24717
30896,7449,7459,nan,3.0,2667.368384
30891,7278,7455,nan,3.0,13480.87878
30890,7449,7454,nan,3.0,6014.540104
30899,7087,7464,nan,9.0,2593.542456
30898,7462,7463,230000.0,6.0,11954.93652
25922,18065,18119,nan,3.0,2894.324885
25921,10077,18119,nan,3.0,6146.528224
23458,16724,27245,230000.0,3.0,10436.38974
23451,24881,27243,230000.0,3.0,30227.40749
23450,13872,27242,230000.0,3.0,4902.173492
23453,27242,27243,230000.0,3.0,362.6779245
23452,27240,27243,230000.0,3.0,10818.57081
23455,27210,27244,230000.0,3.0,3002.080914
23454,24871,27244,69000.0,3.0,715.5621014
23456,11950,27244,230000.0,3.0,1046.763224
29206,54,5576,230000.0,3.0,4785.703327
6127,7755,28653,230000.0,3.0,112338.4829
6126,2058,28653,230000.0,3.0,35476.36136
6121,25277,28650,230000.0,6.0,4539.133174
6120,31235,28650,230000.0,21.0,12542.61178
6123,12841,28650,230000.0,3.0,9936.873235
6122,3479,28650,230000.0,3.0,24196.55682
6128,23215,28653,230000.0,3.0,16342.28901
10447,21300,21309,500000.0,3.0,80.13626724
38408,14614,15810,240000.0,6.0,8832.063136
38406,19729,494,230000.0,18.0,13510.44509
38407,29150,494,500000.0,3.0,11070.22946
38405,29161,494,500000.0,3.0,21813.67296
36039,9574,13397,115000.0,3.0,40309.19759
36038,122,192,115000.0,15.0,3827.15534
36031,13406,13396,230000.0,3.0,73988.17203
36030,7112,13396,nan,3.0,47363.36322
36033,19115,190,345000.0,12.0,5527.004607
36032,2837,13396,230000.0,3.0,109033.8276
36035,19113,190,161000.0,3.0,4893.680809
36034,7471,190,345000.0,18.0,2952.700298
33209,4880,9809,230000.0,3.0,8200.126564
33208,135,9809,230000.0,3.0,18864.95674
18608,12074,24920,nan,3.0,4187.679544
18609,12075,24921,nan,3.0,0.825059057
14383,5676,23024,230000.0,6.0,71.22718497
14382,206,23023,315000.0,3.0,2843.404609
18600,11801,24917,nan,6.0,20216.54307
33205,1203,9806,230000.0,6.0,9763.426133
33204,9805,9806,230000.0,3.0,6675.598043
33207,9805,9807,230000.0,3.0,27142.74136
33206,5732,9807,230000.0,3.0,38545.25095
41758,2329,2328,345000.0,9.0,11208.82041
12979,17817,17721,nan,3.0,47945.057
41753,2377,2327,138000.0,18.0,3540.351021
41754,20279,2327,345000.0,9.0,3377.327351
7081,23784,28652,230000.0,3.0,1345.355889
7080,23783,28652,230000.0,3.0,17140.75701
7083,23785,28652,230000.0,6.0,3793.585954
7085,9882,29000,230000.0,3.0,17964.63077
7084,23790,28999,230000.0,3.0,3351.178812
7087,9846,29001,230000.0,3.0,3106.133721
7086,23801,29000,230000.0,6.0,1068.957405
7089,29004,29003,230000.0,3.0,34467.54079
7088,7065,29002,230000.0,3.0,13501.88118
8170,48,29421,500000.0,3.0,27511.66011
8171,7213,29421,500000.0,3.0,29822.27723
8172,18331,29421,nan,6.0,986.988066
8174,26133,29422,230000.0,6.0,119226.5857
8175,26134,29422,400000.0,6.0,25019.808
8176,14182,29422,400000.0,6.0,128520.1793
8177,29422,29423,230000.0,6.0,26461.63985
8178,26134,29423,400000.0,3.0,2086.461657
8179,10342,29423,230000.0,6.0,141243.9142
6949,23515,28932,230000.0,12.0,5844.345446
6948,23511,28931,345000.0,12.0,4581.59723
6943,9224,28922,230000.0,18.0,4483.332528
6942,9221,28922,230000.0,3.0,7020.140525
15470,9308,23542,345000.0,6.0,67.45411423
6940,28686,28927,nan,3.0,2754.257905
6947,9238,28931,345000.0,9.0,388.5640793
6946,6322,28931,345000.0,12.0,13792.34723
15474,28936,23544,345000.0,3.0,37657.11151
6944,23508,28922,230000.0,12.0,2791.392765
40405,950,952,500000.0,3.0,20633.75681
40404,951,952,500000.0,3.0,4008.004714
40407,30418,953,nan,3.0,63325.73181
40406,475,952,500000.0,3.0,111191.0149
40401,19601,949,345000.0,3.0,851.2705032
40400,921,942,230000.0,3.0,4189.384917
40403,474,951,230000.0,3.0,57433.00123
40402,19603,951,500000.0,3.0,13405.68297
40408,19603,955,500000.0,12.0,316.0456822
28979,5466,5324,345000.0,3.0,46731.76632
28975,5283,5323,345000.0,3.0,10439.27339
28973,5321,5322,230000.0,3.0,4588.505288
28970,5315,5317,230000.0,3.0,8251.909931
13733,3756,22714,345000.0,3.0,29108.88108
13732,22713,22714,345000.0,6.0,1696.172817
13731,414,22714,345000.0,3.0,135414.9012
13739,7350,22718,345000.0,12.0,2078.547719
11381,18447,18448,nan,3.0,554.5045611
11382,7125,18448,nan,3.0,1823.610128
19155,29352,25165,nan,3.0,6624.66114
19156,9547,25165,nan,3.0,4047.930108
584,22151,29890,nan,3.0,5032.66169
40604,1139,1152,500000.0,3.0,16397.70287
